timestamp,cell_id,band,rsrp_dbm,sinr_db,cqi,prb_utilization_dl,throughput_dl_mbps,latency_ms,packet_loss_rate,rrc_setup_success_rate,handover_success_rate,call_drop_rate,active_users
2026-01-05 07:30:00,Cell_005,B20,-91.02,9.87,13.7,36.49,76.19,25.56,0.0066,98.2,97.83,0.0029,87
2026-01-05 07:45:00,Cell_005,B3,-94.82,12.97,11.6,56.62,68.57,27.12,0.0061,97.96,96.74,0.0054,78
2026-01-05 08:00:00,Cell_005,B20,-90.83,10.23,8.7,51.4,32.43,25.21,0.0076,97.74,82.74,0.0356,93
2026-01-05 08:15:00,Cell_005,B7,-97.95,17.65,9.9,56.75,41.74,19.83,0.0051,96.93,78.34,0.0545,100
2026-01-05 08:30:00,Cell_005,n78,-92.26,18.04,8.9,53.7,42.33,17.39,0.0038,98.5,77.62,0.0564,63
2026-01-05 08:45:00,Cell_005,n78,-97.25,14.99,12.4,51.35,28.66,28.38,0.0045,98.52,84.22,0.0443,83
2026-01-05 09:00:00,Cell_005,B3,-96.88,14.35,10.6,50.86,36.27,27.56,0.0046,99.23,83.17,0.0551,115
2026-01-05 09:15:00,Cell_005,n78,-89.92,15.21,12.2,42.52,50.21,21.45,0.0062,98.37,81.8,0.0311,74
2026-01-05 09:30:00,Cell_005,B20,-89.6,10.98,11.0,52.07,36.26,28.3,0.0106,97.93,87.13,0.0428,110
2026-01-05 09:45:00,Cell_005,B20,-96.08,17.67,10.5,45.92,31.05,23.25,0.0055,98.51,86.41,0.0422,96
2026-01-05 10:00:00,Cell_005,n78,-91.14,10.73,10.5,47.34,66.9,29.93,0.007,99.32,97.26,0.0062,75
2026-01-05 10:15:00,Cell_005,B3,-91.94,15.04,9.1,43.68,68.77,25.65,0.0069,98.15,97.47,0.0056,48
2026-01-05 10:30:00,Cell_005,B3,-86.61,9.95,11.2,60.68,64.39,24.01,0.0034,99.48,96.92,0.0061,107
2026-01-05 10:45:00,Cell_005,n78,-88.69,12.37,10.1,51.96,65.76,15.53,0.0059,97.61,98.62,0.0064,75
2026-01-05 11:00:00,Cell_005,B20,-101.45,11.7,12.4,65.85,79.26,23.63,0.0051,97.93,99.06,0.0056,118
2026-01-05 11:15:00,Cell_005,B3,-85.03,9.78,10.1,42.65,71.2,23.76,0.012,97.85,97.23,0.0072,88
2026-01-05 11:30:00,Cell_005,B3,-97.22,15.32,11.7,50.62,77.7,29.65,0.0079,98.54,95.83,0.0048,85
2026-01-05 11:45:00,Cell_005,B7,-90.74,13.57,9.7,38.49,55.49,23.06,0.0031,97.9,96.61,0.0033,93
2026-01-05 12:00:00,Cell_005,B3,-94.75,13.69,11.8,42.29,64.17,28.79,0.0078,98.86,97.93,0.002,107
2026-01-05 12:15:00,Cell_005,B7,-90.04,18.03,11.5,48.39,69.25,25.47,0.0054,99.02,95.41,0.0049,117
2026-01-05 12:30:00,Cell_005,B3,-93.19,12.35,11.5,42.11,70.14,27.4,0.0046,98.97,97.82,0.0081,90
2026-01-05 12:45:00,Cell_005,B20,-75.79,18.16,11.5,40.99,71.03,29.71,0.0094,99.39,97.79,0.0035,95
2026-01-05 13:00:00,Cell_005,B20,-99.44,15.72,11.7,55.23,76.97,26.13,0.004,98.44,95.49,0.002,98
2026-01-05 13:15:00,Cell_005,n78,-95.77,17.62,12.6,43.05,77.9,21.36,0.0023,98.57,96.53,0.0051,116
2026-01-05 13:30:00,Cell_005,B7,-90.09,12.02,12.3,50.39,75.79,20.22,0.0045,99.06,98.77,0.007,75
2026-01-05 13:45:00,Cell_005,B3,-90.31,22.28,11.1,59.69,64.6,23.83,0.0072,98.74,96.23,0.0044,102
2026-01-05 14:00:00,Cell_005,n78,-84.44,20.41,11.2,45.51,85.51,26.85,0.004,97.88,97.49,0.0056,88
2026-01-05 14:15:00,Cell_005,B7,-86.64,17.28,12.9,32.55,74.53,26.78,0.0029,98.11,96.16,0.006,111
2026-01-05 14:30:00,Cell_005,B7,-96.07,16.58,11.8,51.1,75.99,25.21,0.0094,99.16,95.94,0.0076,100
2026-01-05 14:45:00,Cell_005,B7,-90.43,18.39,11.3,49.6,73.21,15.93,0.0058,98.1,95.81,0.0089,95
2026-01-05 15:00:00,Cell_005,n78,-94.82,15.89,12.4,41.38,71.95,27.47,0.0021,98.47,96.57,0.0057,81
2026-01-05 15:15:00,Cell_005,n78,-91.31,20.77,10.5,50.33,91.95,21.8,0.0096,98.5,98.78,0.0075,92
2026-01-05 15:30:00,Cell_005,B7,-95.12,15.23,12.3,47.9,68.83,23.0,0.008,99.24,96.33,0.0047,93
2026-01-05 15:45:00,Cell_005,B3,-84.36,18.44,9.2,45.89,62.69,22.93,0.0092,97.65,95.38,0.0043,92
2026-01-05 16:00:00,Cell_005,B20,-89.81,18.53,8.5,57.51,68.88,26.93,0.0034,98.5,97.24,0.0083,66
2026-01-05 16:15:00,Cell_005,B20,-91.85,11.74,11.7,54.22,84.87,21.86,0.0079,99.32,95.36,0.0072,101
2026-01-05 16:30:00,Cell_005,B20,-98.05,17.83,9.3,46.57,71.6,26.86,0.0047,98.09,97.1,0.008,120
2026-01-05 16:45:00,Cell_005,B3,-99.54,15.95,9.5,56.15,62.61,21.3,0.0048,98.45,97.32,0.007,88
2026-01-05 17:00:00,Cell_005,B3,-88.36,14.84,12.6,60.34,43.98,31.86,0.0086,98.6,96.8,0.0043,155
2026-01-05 17:15:00,Cell_005,B20,-97.15,12.82,11.8,51.15,72.75,34.5,0.0078,98.83,96.84,0.0039,128
2026-01-05 17:30:00,Cell_005,B7,-89.57,17.42,13.1,68.97,69.25,30.81,0.005,98.78,96.61,0.0065,115
2026-01-05 17:45:00,Cell_005,B20,-96.41,16.91,12.2,58.11,66.71,29.87,0.006,99.35,97.81,0.0076,157
2026-01-05 18:00:00,Cell_005,B20,-96.93,12.83,10.6,47.16,20.42,29.82,0.0076,98.71,81.69,0.0396,140
2026-01-05 18:15:00,Cell_005,n78,-97.45,12.77,11.1,58.44,33.18,27.1,0.0063,98.76,82.14,0.0403,108
2026-01-05 18:30:00,Cell_005,B20,-84.87,17.44,9.6,71.43,30.97,28.78,0.0077,98.4,83.32,0.0437,133
2026-01-05 18:45:00,Cell_005,B20,-88.95,14.87,11.2,68.86,35.54,28.42,0.0016,98.84,85.81,0.0332,135
2026-01-05 19:00:00,Cell_005,B3,-83.43,17.96,11.5,57.96,26.6,31.37,0.0071,98.12,85.48,0.0388,133
2026-01-05 19:15:00,Cell_005,B3,-83.88,22.47,11.6,55.41,40.35,34.04,0.0087,97.77,82.97,0.0299,142
2026-01-05 19:30:00,Cell_005,B7,-92.41,16.22,10.3,59.23,34.69,33.55,0.007,99.4,82.31,0.051,132
2026-01-05 19:45:00,Cell_005,B7,-96.96,15.2,11.2,73.48,40.43,33.84,0.0066,98.39,89.07,0.0561,125
2026-01-05 20:00:00,Cell_005,n78,-92.44,11.22,10.7,66.81,35.28,33.88,0.0078,98.08,82.83,0.043,141
2026-01-05 20:15:00,Cell_005,B20,-91.84,16.42,14.5,67.52,46.64,25.25,0.005,99.24,89.75,0.026,139
2026-01-05 20:30:00,Cell_005,B20,-87.31,14.97,7.7,69.57,25.4,33.46,0.0072,98.25,87.39,0.0261,154
2026-01-05 20:45:00,Cell_005,B7,-96.23,10.22,11.1,69.15,38.65,35.11,0.0072,98.17,84.02,0.0455,125
2026-01-05 21:00:00,Cell_005,B7,-93.32,15.86,12.4,65.24,63.18,31.26,0.0047,98.81,96.44,0.0068,130
2026-01-05 21:15:00,Cell_005,B7,-93.52,14.02,10.3,52.83,63.83,32.93,0.0077,98.18,98.9,0.0052,118
2026-01-05 21:30:00,Cell_005,B3,-100.67,19.6,12.9,70.81,51.04,39.25,0.0053,98.34,98.44,0.0073,161
2026-01-05 21:45:00,Cell_005,B20,-90.76,13.81,10.1,51.22,57.21,36.58,0.0072,98.51,96.01,0.0065,144
2026-01-05 22:00:00,Cell_005,n78,-91.17,12.61,12.2,22.94,75.83,34.28,0.003,98.36,96.99,0.0051,103
2026-01-05 22:15:00,Cell_005,B3,-89.64,15.46,12.1,48.13,103.8,24.61,0.0064,97.47,96.46,0.0083,69
2026-01-05 22:30:00,Cell_005,B3,-91.84,19.11,11.1,45.31,53.42,25.81,0.0073,97.43,98.13,0.0075,104
2026-01-05 22:45:00,Cell_005,B7,-89.08,16.96,11.7,54.95,53.81,18.0,0.0045,98.42,97.39,0.0066,104
2026-01-05 23:00:00,Cell_005,n78,-96.36,15.72,9.8,46.49,75.22,10.37,0.0108,98.84,96.4,0.0099,83
2026-01-05 23:15:00,Cell_005,B20,-91.34,13.54,13.3,47.16,73.49,28.82,0.0072,98.47,98.11,0.0111,92
2026-01-05 23:30:00,Cell_005,B7,-91.15,18.93,10.2,45.77,56.63,19.26,0.005,98.47,98.77,0.0071,75
2026-01-05 23:45:00,Cell_005,B3,-95.64,19.12,12.6,48.23,67.57,28.5,0.004,98.74,99.27,0.0064,77
2026-01-05 00:00:00,Cell_006,B7,-94.35,10.82,12.0,56.94,68.89,22.49,0.0041,98.41,96.44,0.004,114
2026-01-05 00:15:00,Cell_006,B3,-89.67,16.72,12.2,54.17,67.87,25.09,0.0055,98.76,97.34,0.0052,69
2026-01-05 00:30:00,Cell_006,B20,-93.02,9.33,11.7,55.72,97.28,22.44,0.0049,97.83,97.21,0.0064,77
2026-01-05 00:45:00,Cell_006,n78,-92.87,9.06,12.3,41.83,71.65,18.29,0.0048,98.33,96.99,0.007,108
2026-01-05 01:00:00,Cell_006,B7,-87.19,19.34,11.8,47.71,82.09,28.29,0.0073,97.63,96.16,0.0055,99
2026-01-05 01:15:00,Cell_006,B3,-92.11,18.41,12.8,57.59,84.06,19.85,0.007,98.14,95.35,0.0054,107
2026-01-05 01:30:00,Cell_006,B3,-81.91,15.53,14.4,49.42,72.22,18.88,0.0082,98.2,96.35,0.0086,104
2026-01-05 01:45:00,Cell_006,B20,-86.34,13.91,10.9,47.52,79.83,30.21,0.0067,99.68,97.9,0.0055,100
2026-01-05 02:00:00,Cell_006,n78,-82.01,18.56,11.0,46.27,77.76,30.7,0.0069,98.77,97.05,0.0053,86
2026-01-05 02:15:00,Cell_006,B3,-91.32,20.15,10.7,48.42,63.35,26.87,0.0087,99.47,97.2,0.0071,86
2026-01-05 02:30:00,Cell_006,B7,-90.43,15.17,11.2,51.62,69.06,23.03,0.0094,100.0,95.8,0.0035,75
2026-01-05 02:45:00,Cell_006,B7,-92.52,17.69,11.8,49.38,77.29,21.23,0.0055,98.49,95.42,0.0037,72
2026-01-05 03:00:00,Cell_006,n78,-90.77,16.83,8.4,36.13,78.63,12.89,0.0084,97.41,97.84,0.0042,103
2026-01-05 03:15:00,Cell_006,n78,-75.96,8.18,12.0,33.53,76.27,23.17,0.0063,97.95,97.78,0.0031,105
2026-01-05 03:30:00,Cell_006,B7,-99.01,19.78,10.9,63.26,84.21,20.81,0.0058,98.57,98.53,0.0069,90
2026-01-05 03:45:00,Cell_006,B3,-93.0,14.85,12.8,48.03,68.05,21.74,0.0049,97.66,96.25,0.009,85
2026-01-05 04:00:00,Cell_006,B20,-104.39,16.7,10.8,44.15,73.81,22.02,0.0018,99.05,97.24,0.0054,74
2026-01-05 04:15:00,Cell_006,B7,-99.35,15.67,13.3,49.63,58.17,24.9,0.0059,99.02,97.61,0.0,96
2026-01-05 04:30:00,Cell_006,B3,-99.11,14.43,11.6,34.87,79.05,27.05,0.0061,97.98,96.02,0.0081,67
2026-01-05 04:45:00,Cell_006,B7,-86.68,14.5,10.9,34.34,70.53,26.45,0.0033,98.8,97.09,0.0047,100
2026-01-05 05:00:00,Cell_006,n78,-90.27,19.86,13.0,51.12,68.98,21.46,0.0054,98.83,96.19,0.0075,118
2026-01-05 05:15:00,Cell_006,B20,-92.31,10.97,9.1,54.21,71.4,27.51,0.0049,99.0,96.84,0.0045,82
2026-01-05 05:30:00,Cell_006,B20,-82.05,14.71,11.9,43.71,61.48,23.06,0.0082,98.19,96.13,0.0063,95
2026-01-05 05:45:00,Cell_006,B3,-83.79,16.06,11.9,53.75,60.47,20.15,0.0038,97.7,97.8,0.0066,89
2026-01-05 06:00:00,Cell_006,B7,-81.72,12.32,13.9,36.41,63.88,15.19,0.0067,97.84,95.93,0.0033,99
2026-01-05 06:15:00,Cell_006,n78,-88.44,20.44,10.0,49.75,59.11,22.66,0.005,98.78,98.02,0.008,76
2026-01-05 06:30:00,Cell_006,B3,-92.22,14.03,10.0,43.52,89.42,25.23,0.0063,98.34,99.45,0.0086,78
2026-01-05 06:45:00,Cell_006,B7,-93.37,14.36,11.2,42.39,76.39,29.81,0.0034,97.82,96.52,0.0051,116
2026-01-05 07:00:00,Cell_006,n78,-87.28,14.21,10.6,36.39,79.82,25.96,0.0086,98.37,96.86,0.0063,100
2026-01-05 07:15:00,Cell_006,n78,-99.35,17.21,11.0,39.53,51.15,23.45,0.0089,99.5,97.36,0.0099,87
2026-01-05 07:30:00,Cell_006,n78,-94.26,13.46,10.1,31.52,84.87,21.43,0.0044,97.79,96.8,0.0095,117
2026-01-05 07:45:00,Cell_006,B20,-100.3,13.94,9.6,55.91,74.87,21.45,0.0061,98.21,98.61,0.0071,97
2026-01-05 08:00:00,Cell_006,B20,-92.33,21.25,12.9,33.22,68.87,19.19,0.0094,98.65,96.23,0.0061,51
2026-01-05 08:15:00,Cell_006,n78,-97.42,15.11,12.2,32.47,68.19,28.04,0.0031,98.64,97.07,0.0094,85
2026-01-05 08:30:00,Cell_006,B20,-87.73,11.02,10.7,44.35,70.61,27.39,0.0071,98.05,97.14,0.009,76
2026-01-05 08:45:00,Cell_006,B7,-91.27,14.42,10.9,34.95,86.11,20.9,0.0081,98.13,96.37,0.0084,102
2026-01-05 09:00:00,Cell_006,B20,-88.19,14.13,11.0,42.71,81.04,21.23,0.009,98.31,97.02,0.0075,88
2026-01-05 09:15:00,Cell_006,B3,-93.49,14.91,12.3,42.7,70.74,24.04,0.0077,98.44,98.81,0.0057,85
2026-01-05 09:30:00,Cell_006,B3,-98.58,11.89,10.3,57.09,71.67,22.06,0.0085,99.43,98.26,0.0043,81
2026-01-05 09:45:00,Cell_006,n78,-82.93,15.72,10.6,53.75,82.07,21.71,0.0064,99.06,95.84,0.006,72
2026-01-05 10:00:00,Cell_006,n78,-94.82,16.43,10.5,42.81,72.52,19.41,0.0069,99.18,96.92,0.0056,93
2026-01-05 10:15:00,Cell_006,B3,-102.14,16.61,15.0,47.02,70.81,26.97,0.0093,99.08,94.84,0.0071,124
2026-01-05 10:30:00,Cell_006,B20,-97.77,15.85,9.2,57.86,62.44,24.3,0.0043,98.17,98.49,0.0062,80
2026-01-05 10:45:00,Cell_006,B20,-97.73,9.38,9.2,48.9,81.8,21.76,0.0091,98.07,96.76,0.0038,102
2026-01-05 11:00:00,Cell_006,B3,-100.09,21.29,8.5,45.23,84.65,18.21,0.0071,99.23,97.08,0.0071,113
2026-01-05 11:15:00,Cell_006,n78,-82.26,14.81,10.3,40.64,81.77,18.51,0.0055,98.56,96.5,0.0066,124
2026-01-05 11:30:00,Cell_006,B3,-94.18,18.05,11.3,59.51,73.65,23.01,0.0024,97.53,95.16,0.0068,69
2026-01-05 11:45:00,Cell_006,B3,-85.72,15.09,10.7,41.25,78.22,20.78,0.004,99.21,97.35,0.0055,97
2026-01-05 12:00:00,Cell_006,n78,-90.08,12.55,13.9,43.36,87.56,23.24,0.0076,98.94,98.15,0.0043,103
2026-01-05 12:15:00,Cell_006,B20,-82.77,14.22,11.0,43.81,68.54,30.85,0.004,97.93,98.61,0.0072,118
2026-01-05 12:30:00,Cell_006,B20,-91.37,13.02,11.2,33.81,78.85,25.29,0.0059,98.27,96.11,0.0075,72
2026-01-05 12:45:00,Cell_006,B7,-89.44,21.22,13.1,35.96,66.63,25.69,0.0059,97.66,97.39,0.006,115
2026-01-05 13:00:00,Cell_006,n78,-86.16,11.2,9.6,53.77,82.84,20.17,0.006,97.67,96.82,0.0077,82
2026-01-05 13:15:00,Cell_006,B3,-93.25,11.61,10.1,62.06,72.73,19.99,0.0054,97.54,95.99,0.0087,86
2026-01-05 13:30:00,Cell_006,B3,-92.48,14.89,11.9,26.62,74.05,23.8,0.009,99.08,95.87,0.0085,84
2026-01-05 13:45:00,Cell_006,B3,-96.52,15.59,10.7,60.31,75.41,24.82,0.0078,99.16,97.78,0.0088,97
2026-01-05 14:00:00,Cell_006,B3,-85.8,14.73,11.0,61.77,88.22,23.97,0.0051,99.38,97.8,0.0066,83
2026-01-05 14:15:00,Cell_006,n78,-90.34,14.93,10.1,49.03,74.65,22.5,0.0078,99.27,97.97,0.0054,99
2026-01-05 14:30:00,Cell_006,B7,-98.18,17.02,11.2,68.75,86.57,26.84,0.0065,98.6,96.0,0.0025,76
2026-01-05 14:45:00,Cell_006,B20,-92.24,8.68,10.2,46.02,69.85,21.35,0.0053,99.53,97.66,0.0049,87
2026-01-05 15:00:00,Cell_006,B20,-95.84,12.69,12.4,44.64,61.05,23.83,0.0062,97.32,96.96,0.0077,94
2026-01-05 15:15:00,Cell_006,B3,-80.85,18.75,13.0,70.4,79.58,24.65,0.0079,98.16,97.11,0.0047,94
2026-01-05 15:30:00,Cell_006,B7,-95.43,16.24,10.8,32.58,57.44,19.41,0.0042,98.75,97.22,0.0081,99
2026-01-05 15:45:00,Cell_006,n78,-86.64,16.83,11.3,56.79,81.19,25.5,0.0085,97.09,96.71,0.0054,104
2026-01-05 16:00:00,Cell_006,B3,-99.25,19.23,9.4,38.87,69.66,22.73,0.0029,98.89,97.68,0.0081,82
2026-01-05 16:15:00,Cell_006,B7,-92.2,14.91,13.4,25.33,62.43,24.02,0.0038,98.35,96.87,0.0047,89
2026-01-05 16:30:00,Cell_006,B3,-93.18,13.64,10.8,47.94,54.6,25.85,0.0051,99.26,97.59,0.0083,74
2026-01-05 16:45:00,Cell_006,B3,-93.86,11.27,10.0,58.02,86.87,19.41,0.0051,98.45,97.59,0.0025,66
2026-01-05 17:00:00,Cell_006,n78,-101.75,13.66,11.2,69.33,58.58,30.54,0.0077,98.67,96.35,0.0061,135
2026-01-05 17:15:00,Cell_006,B7,-83.41,17.36,12.7,61.12,54.76,31.06,0.0057,97.9,98.27,0.0078,126
2026-01-05 17:30:00,Cell_006,n78,-90.89,17.16,9.1,64.83,59.42,34.49,0.0047,97.0,95.92,0.0059,131
2026-01-05 17:45:00,Cell_006,B3,-83.58,16.75,11.1,65.74,71.04,29.64,0.0057,97.85,98.42,0.0068,120
2026-01-05 18:00:00,Cell_006,n78,-89.45,14.25,10.3,60.77,63.39,30.57,0.0051,97.7,97.08,0.0056,125
2026-01-05 18:15:00,Cell_006,B7,-91.01,17.24,12.0,70.42,57.59,29.73,0.0039,98.14,97.02,0.0044,131
2026-01-05 18:30:00,Cell_006,B7,-100.3,17.46,10.3,59.3,49.06,33.69,0.0087,98.26,96.78,0.0081,105
2026-01-05 18:45:00,Cell_006,n78,-82.17,22.33,7.2,65.22,52.81,30.94,0.0052,98.99,96.89,0.0042,128
2026-01-05 19:00:00,Cell_006,B7,-97.92,10.06,13.8,60.86,58.63,30.41,0.0071,99.56,97.58,0.003,111
2026-01-05 19:15:00,Cell_006,B7,-93.99,14.2,8.6,72.55,49.14,37.97,0.0096,98.35,97.44,0.0035,139
2026-01-05 19:30:00,Cell_006,B3,-97.44,14.13,10.3,63.4,69.5,28.86,0.0095,97.7,98.62,0.004,130
2026-01-05 19:45:00,Cell_006,B7,-94.45,13.97,12.1,78.0,71.91,30.38,0.0064,98.03,96.01,0.0037,124
2026-01-05 20:00:00,Cell_006,B7,-101.56,14.86,13.1,74.98,54.15,26.41,0.0069,97.11,98.11,0.0056,156
2026-01-05 20:15:00,Cell_006,B3,-100.63,17.75,10.9,63.35,46.3,34.38,0.0074,99.57,98.01,0.0048,116
2026-01-05 20:30:00,Cell_006,B3,-84.63,12.67,13.1,70.2,63.3,30.77,0.0073,98.49,96.63,0.0074,128
2026-01-05 20:45:00,Cell_006,B7,-95.99,16.8,10.9,69.91,55.46,27.16,0.0095,99.43,97.88,0.0052,126
2026-01-05 21:00:00,Cell_006,n78,-93.77,13.1,13.6,65.62,77.68,26.41,0.007,99.74,97.03,0.0055,114
2026-01-05 21:15:00,Cell_006,B7,-86.59,12.69,10.9,56.12,75.57,36.62,0.0059,97.81,98.54,0.0053,115
2026-01-05 21:30:00,Cell_006,n78,-95.23,10.64,10.1,71.96,56.25,33.42,0.0046,98.54,98.92,0.0053,135
2026-01-05 21:45:00,Cell_006,B3,-99.83,19.56,10.3,74.4,58.77,34.45,0.0073,98.23,98.09,0.0045,141
2026-01-05 22:00:00,Cell_006,B7,-90.25,13.61,11.1,39.4,74.48,24.18,0.0049,98.47,97.13,0.0048,86
2026-01-05 22:15:00,Cell_006,B3,-97.03,22.04,12.5,50.18,83.72,16.08,0.0009,98.26,95.62,0.0055,91
2026-01-05 22:30:00,Cell_006,B7,-97.69,16.2,11.0,50.78,66.8,29.53,0.0058,99.56,96.21,0.0075,87
2026-01-05 22:45:00,Cell_006,B3,-93.64,16.9,10.6,26.7,41.37,29.09,0.0085,99.63,96.98,0.0034,82
2026-01-05 23:00:00,Cell_006,B20,-97.04,19.95,14.1,51.83,71.89,18.82,0.0091,98.55,96.71,0.007,80
2026-01-05 23:15:00,Cell_006,n78,-91.27,10.67,12.5,47.16,83.59,23.2,0.0057,97.77,97.76,0.0042,81
2026-01-05 23:30:00,Cell_006,n78,-91.39,9.88,10.7,54.36,68.22,23.1,0.0063,98.42,95.97,0.0059,102
2026-01-05 23:45:00,Cell_006,n78,-97.26,13.88,9.1,55.53,71.08,20.6,0.0062,97.78,95.97,0.0031,73
2026-01-05 00:00:00,Cell_007,B3,-95.67,16.4,9.8,54.08,61.74,24.16,0.0061,99.9,97.63,0.0048,98
2026-01-05 00:15:00,Cell_007,n78,-81.31,10.11,9.8,46.1,67.83,22.67,0.0034,99.34,95.58,0.0056,103
2026-01-05 00:30:00,Cell_007,B20,-96.9,10.95,10.7,41.94,74.05,18.39,0.0076,98.57,97.19,0.0089,82
2026-01-05 00:45:00,Cell_007,B3,-95.63,13.36,10.7,47.27,63.69,15.91,0.0049,98.72,97.14,0.0084,115
2026-01-05 01:00:00,Cell_007,n78,-85.09,17.3,13.4,62.81,81.51,26.83,0.0056,98.48,96.66,0.0072,78
2026-01-05 01:15:00,Cell_007,B3,-92.96,7.93,13.4,46.24,76.56,29.83,0.0066,99.37,95.76,0.0108,103
2026-01-05 01:30:00,Cell_007,B3,-84.87,11.49,10.6,59.55,53.33,26.24,0.0071,99.68,95.42,0.0092,80
2026-01-05 01:45:00,Cell_007,B20,-94.24,11.33,9.5,51.23,60.88,26.96,0.0047,97.77,96.47,0.0067,84
2026-01-05 02:00:00,Cell_007,n78,-88.52,18.25,10.6,39.65,72.76,25.88,0.0031,97.97,96.28,0.0056,77
2026-01-05 02:15:00,Cell_007,B7,-88.46,10.18,8.8,45.33,70.24,18.18,0.0048,98.26,96.61,0.0063,79
2026-01-05 02:30:00,Cell_007,n78,-89.56,12.58,11.1,48.99,84.15,21.6,0.0075,98.53,98.49,0.0086,91
2026-01-05 02:45:00,Cell_007,B3,-93.31,16.52,10.7,61.44,72.78,22.38,0.0051,97.77,97.56,0.0044,103
2026-01-05 03:00:00,Cell_007,B20,-91.36,18.45,8.0,64.15,67.75,24.56,0.0071,98.94,97.27,0.008,95
2026-01-05 03:15:00,Cell_007,B7,-83.2,16.57,13.8,55.21,53.94,34.44,0.0049,99.4,97.03,0.0081,78
2026-01-05 03:30:00,Cell_007,B20,-93.27,19.74,11.6,55.49,50.36,23.66,0.0068,98.63,97.96,0.0053,89
2026-01-05 03:45:00,Cell_007,B7,-86.09,8.16,11.8,45.33,62.88,25.35,0.0085,99.12,96.86,0.0078,100
2026-01-05 04:00:00,Cell_007,n78,-95.47,13.09,12.2,47.66,61.54,17.26,0.0077,98.17,97.33,0.0085,70
2026-01-05 04:15:00,Cell_007,n78,-92.23,14.49,11.5,57.91,58.71,26.28,0.0081,98.39,96.86,0.0068,93
2026-01-05 04:30:00,Cell_007,B3,-89.19,12.05,12.4,57.33,73.86,18.02,0.0058,98.62,95.86,0.0053,68
2026-01-05 04:45:00,Cell_007,B20,-88.96,15.5,8.7,50.81,71.43,26.07,0.0052,98.02,96.23,0.0049,88
2026-01-05 05:00:00,Cell_007,n78,-92.95,13.73,10.5,68.06,64.29,21.77,0.0126,98.75,95.62,0.0077,75
2026-01-05 05:15:00,Cell_007,B3,-87.45,14.37,10.4,60.87,77.66,27.89,0.0069,98.23,97.61,0.0084,90
2026-01-05 05:30:00,Cell_007,B3,-87.75,15.64,11.4,49.1,59.49,23.64,0.0064,98.25,97.34,0.006,99
2026-01-05 05:45:00,Cell_007,B3,-88.68,15.5,9.1,62.33,70.58,23.68,0.0053,98.21,98.54,0.0088,94
2026-01-05 06:00:00,Cell_007,B20,-88.9,15.22,10.7,50.7,67.59,25.01,0.0064,98.86,96.38,0.0074,75
2026-01-05 06:15:00,Cell_007,B3,-94.86,13.41,9.5,56.13,62.31,21.2,0.0085,98.16,96.81,0.004,100
2026-01-05 06:30:00,Cell_007,B3,-88.31,16.61,11.1,43.8,63.85,29.16,0.0075,98.08,97.04,0.0054,72
2026-01-05 06:45:00,Cell_007,B3,-91.11,13.75,9.7,36.17,56.36,22.51,0.0058,97.97,97.65,0.0059,96
2026-01-05 07:00:00,Cell_007,B7,-95.94,15.34,9.2,52.32,62.63,27.67,0.0053,99.14,95.88,0.0046,93
2026-01-05 07:15:00,Cell_007,B7,-86.15,20.0,11.1,62.7,69.1,28.4,0.0041,98.75,94.66,0.0038,95
2026-01-05 07:30:00,Cell_007,B7,-89.87,17.72,10.3,40.25,67.26,20.14,0.0058,98.56,96.69,0.0093,78
2026-01-05 07:45:00,Cell_007,B20,-85.04,11.88,11.1,57.46,83.31,22.32,0.0071,98.75,96.46,0.0072,114
2026-01-05 08:00:00,Cell_007,B7,-112.34,17.02,9.0,51.68,26.25,21.64,0.0103,98.35,96.26,0.0373,75
2026-01-05 08:15:00,Cell_007,B3,-110.19,16.63,10.4,60.32,18.88,28.2,0.0096,97.99,96.81,0.035,76
2026-01-05 08:30:00,Cell_007,B7,-113.57,15.49,10.2,43.56,28.15,23.82,0.0051,98.69,95.19,0.0372,84
2026-01-05 08:45:00,Cell_007,B7,-107.04,13.55,11.0,38.28,26.94,20.25,0.0054,96.96,95.87,0.0424,100
2026-01-05 09:00:00,Cell_007,B3,-114.1,18.44,11.1,67.95,13.85,31.89,0.0057,99.3,98.7,0.0423,81
2026-01-05 09:15:00,Cell_007,n78,-110.83,15.16,11.8,33.14,21.0,22.6,0.0071,98.87,98.37,0.0287,58
2026-01-05 09:30:00,Cell_007,B7,-106.95,10.97,11.9,43.49,23.24,22.15,0.0085,98.48,97.08,0.0425,94
2026-01-05 09:45:00,Cell_007,B3,-110.76,10.86,9.8,46.36,17.83,19.74,0.0023,97.69,96.74,0.0457,77
2026-01-05 10:00:00,Cell_007,n78,-88.52,15.61,9.0,47.27,59.64,23.57,0.0045,98.73,95.66,0.006,96
2026-01-05 10:15:00,Cell_007,B7,-87.46,12.71,11.0,49.47,87.47,18.07,0.0042,100.0,96.73,0.0022,80
2026-01-05 10:30:00,Cell_007,n78,-90.8,17.43,9.7,44.23,81.24,17.0,0.0034,98.36,96.25,0.0054,70
2026-01-05 10:45:00,Cell_007,B7,-90.93,14.55,11.8,49.6,74.07,18.21,0.007,98.3,96.83,0.0081,78
2026-01-05 11:00:00,Cell_007,B7,-84.78,17.26,9.6,30.51,82.79,24.45,0.0045,99.2,96.14,0.0052,95
2026-01-05 11:15:00,Cell_007,B7,-97.57,14.67,12.5,49.69,84.47,28.53,0.006,97.1,95.89,0.0075,66
